"fdc_id","food_group","food_desc","source_fct","nutrient_data_source","waste_per","Edible_factor_in_FCT","ENERCkJ","ENERCkcal","XN","NTg","PROCNTg","Protein labeling (g)","CHOCDFg","CHOAVLDFg","Carbohydrate, declaration (g)","Added sugar (g)","FIBTGg","FAT_g","Fatty acid conversion factor (FCF) (-)","ALC_g","ASHg","Dry matter (g)","WATERg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDEQmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg","VITEmg","TOCPHAmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","Vitamin K1 (µg)","THIAHCLmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","VITB6Cmg","Pantothenic (mg)","Biotin (µg)","FOL_mcg","Folate, free (NA)","VITB12mcg","VITCmg","ASCLmg","ASCDLmg","Sulfur, S (mg)","Chloride, Cl (mg)","NAmg","Kmg","CAmg","MGmg","Pmg","FEmg","CUmg","ZNmg","IDmcg","MNmg","CRmcg","SEmcg","MOmcg","Cobalt, Co. (µg)","Nickel, Ni (µg)","Fluoron, F (µg)","Silicon, Si (mg)","Rubidium, Rb (µg)","Aluminum, Al (mg)","Boron, B (µg)","Bromine, Br (µg)","Mercury Hg (µg)","Arsenic, As (µg)","Arsen inorganic (µg)","Cadmium, Cd (µg)","Lead, Pb (µg)","Tin, Sn (µg)","L-lactic acid (g)","D-lactic acid (g)","Lactic acid, total (g)","Citric acid (g)","Oxalic acid (mg)","Malic acid (mg)","Benzoic acid (mg)","Organic acids, tot. (g)","Histamine (mg)","Tyramine (mg)","Phenylethylamine (mg)","Putrescin (mg)","Cadaverine (mg)","Spermine (mg)","Spermidine (mg)","Serotonin (mg)","Fructose (g)","Galactose (g)","Glucose (g)","Monosaccharides, total (g)","Lactose (g)","Maltose (g)","Sucrose (g)","Disaccharides total (g)","SUGARg","Other sugars (g)","Sugars, total (g)","Sorbitol (g)","Inositol (mg)","Maltitol (g)","Sugar alcohols, total (g)","Starch (g)","IDF (g)","SDFP (g)","SDFS (g)","Hexose (g)","Pentose (g)","Uronic Acid (g)","Cellulose (g)","Lignin (g)","Crude fibers (g)","Neutr.Det.Fibre (NDF) (g)","C4: 0 (g)","C6: 0 (g)","C8: 0 (g)","C10: 0 (g)","C12: 0 (g)","C13: 0 (g)","C14: 0 (g)","C15: 0 (g)","C16: 0 (g)","C17: 0 (g)","C18: 0 (g)","C20: 0 (g)","C21:0 (g)","C22: 0 (g)","C23:0 (g)","C24: 0 (g)","Saturated F.A., other (g)","C12:1,n-1 (g)","C14: 1 n-5 (g)","C15: 1 (g)","C16: 1 n-7 (g)","C17: 1 n-7 (g)","C18: 1 n-9 (g)","C18: 1 n-7 (g)","C20: 1 n-9 (g)","C20: 1 n-11 (g)","C22: 1 n-9 (g)","C22: 1 n-11 (g)","C24: 1 n-9 (g)","Other monounsaturated. (g)","C18: 2 n-6 (g)","C18: 2 conj-A, undifferentiated (g)","C18: 3 n-3 (g)","C18: 3 n-6 (g)","C18: 4, n-3 (g)","C20: 2 n-6 (g)","C22:2,n-6 (g)","C22:4,n-6 (g)","C22:5,n-6 (g)","C20: 3 n-3 (g)","C20: 4, n-3 (g)","C20: 3 n-6 (g)","C20: 4, n-6 (g)","F20D5N3g","C22: 5, n-3 (g)","F22D6N3g","Other polyunsaturated (g)","C14: 1 trans-9 (g)","C16: 1 trans (g)","C18: 1 trans-n-9 (g)","C20: 1 trans (g)","C22: 1 trans (g)","C18: 2, trans, undifferentiated (g)","Other fatty acids (g)","FASAT","FAMSg","FAPUg","FATRNg","Fatty acids, total (g)","Sum n-3 fatty acids (g)","Sum n-6 fatty acids (g)","CHOLEmg","Isoleucine (mg)","Leucine (mg)","Lysine (mg)","Methionine (mg)","Cystine (mg)","Phenylalanine (mg)","Tyrosine (mg)","Threonine (mg)","TRPmg","Valin (mg)","Arginine (mg)","Histidine (mg)","Alanine (mg)","Aspartic acid (mg)","Glutamic acid (mg)","Glycine (mg)","Proline (mg)","Hydroxyproline (g)","Serin (mg)","specific_gravity"
"1644","Other composite foods","Chicken, grilled, fast food","DK19","None listed","28",0.72,"888","212","6.25","4.5730000000000004","28","28","0","0","0",NA,"0","11.2","0.88700000000000001","0","2.5","41.6","58.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4400000000000003E-2",NA,"0.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"732","605","345","19.8","29.4","319","0.745","5.8200000000000002E-2","1.52",NA,"1.8800000000000001E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0.03","0","2.117","0","0.57199999999999995","0",NA,"0",NA,"0",NA,NA,"0",NA,"0.371","0","4.12","0.245","0","3.4000000000000002E-2","0","0","0",NA,"1.9710000000000001","0","0.33700000000000002","1.0999999999999999E-2","0","0",NA,NA,NA,NA,"0",NA,"6.2E-2","0","0","0",NA,NA,"0","1.0999999999999999E-2","0","0","2E-3","0.01","2.7189999999999999","4.7699999999999996","2.3809999999999998","1.2999999999999999E-2","9.8930000000000007","0.33700000000000002","2.044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","Other composite foods","Chicken nuggets, deepfried, fast food","DK19","None listed","0",1,"1171","280","6.25","2.3460000000000001","14.7","14.7","19.100000000000001","19.100000000000001","19.100000000000001",NA,"0","16.100000000000001","0.90200000000000002","0","2.2000000000000002","52.1","47.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,"8.9200000000000002E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"918","633","254","22.5","22.3","176","0.55800000000000005","5.0799999999999998E-2","0.624",NA,"0.14799999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"1.4999999999999999E-2","0","2.452","0","0.73599999999999999","0",NA,"3.1E-2",NA,"0",NA,NA,"0",NA,"0.35799999999999998","0","7.16","0.311","0","6.0999999999999999E-2","0","0","0",NA,"2.95","0","0.44500000000000001","1.7999999999999999E-2","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","6.0000000000000001E-3","0","0","1.0999999999999999E-2","0","3.2349999999999999","7.89","3.4129999999999998","1.7000000000000001E-2","14.555","0.44500000000000001","2.968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","Other composite foods","Pizza with tomato and cheese, fast food","DK19","None listed","0",1,"1351","322","6.25","2.13","13.3","13.3","38.1","35.700000000000003","35.700000000000003",NA,"2.4","13.5","0.85799999999999998","0","2.5","67.3","32.700000000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.11",NA,"0.129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"899","518","165","246","24","204","0.60299999999999998","0.10100000000000001","1.51",NA,"0.32300000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.33800000000000002","0.224","0.13100000000000001","0.28399999999999997","0.38200000000000001",NA,"1.0429999999999999","0.105","3.0630000000000002","0","1.01","0",NA,"0",NA,"0",NA,NA,"9.1999999999999998E-2",NA,"0.14899999999999999","0","2.9780000000000002","0.121","0","2.4E-2","0","0","0",NA,"1.03","0","0.25","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","0.20499999999999999","0","0","8.7999999999999995E-2","4.7E-2","6.58","3.3639999999999999","1.28","0.29199999999999998","11.563000000000001","0.25","1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","Other composite foods","Pizza with seafood, tomato and cheese, fast food","DK19","None listed","0",1,"1073","256","6.25","2.2000000000000002","13.8","13.8","28.8","26.7","26.7",NA,"2.1","10","0.873","0","2.6","55.1","44.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.9299999999999995E-2",NA,"9.7799999999999998E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1040","681","162","180","27.6","181","0.89500000000000002","0.108","1.33",NA,"0.27900000000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.19400000000000001","0.122","6.0999999999999999E-2","0.14699999999999999","0.186",NA,"0.53700000000000003","6.0999999999999999E-2","1.925","0","0.65500000000000003","0",NA,"0",NA,"0",NA,NA,"2.9000000000000001E-2",NA,"9.8000000000000004E-2","0","2.5920000000000001","0.108","0","0.02","0","0","0",NA,"1.52","0","0.151","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","1.4E-2",NA,NA,"0","0.217","0","0","6.0999999999999999E-2","1.2E-2","3.887","2.847","1.6839999999999999","0.27800000000000002","8.7089999999999996","0.16500000000000001","1.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","Other composite foods","Pizza with salami, tomato and cheese, fast food","DK19","None listed","0",1,"1308","312","6.25","2.0449999999999999","12.8","12.8","33.6","31.7","31.7",NA,"1.9","14.5","0.876","0","2.8","63.7","36.299999999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.152",NA,"0.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1210","737","178","187","23.5","181","0.85599999999999998","8.7300000000000003E-2","1.52",NA,"0.33800000000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.223","0.13700000000000001","7.4999999999999997E-2","0.184","0.247",NA,"0.75900000000000001","7.8E-2","3.2090000000000001","0","1.381","0",NA,"0",NA,"0",NA,NA,"5.1999999999999998E-2",NA,"0.23200000000000001","0","3.931","0.19500000000000001","0","3.4000000000000002E-2","0","0","0",NA,"1.3420000000000001","0","0.23100000000000001","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","0.28100000000000003","0","0","7.2999999999999995E-2","3.9E-2","6.2930000000000001","4.444","1.573","0.35399999999999998","12.702999999999999","0.23100000000000001","1.3420000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","Other composite foods","Pizza with vegetables, fruit, tomato and cheese, fast food","DK19","None listed","0",1,"921","220","6.25","1.2929999999999999","8.1","8.1","29.2","26.8","26.8",NA,"2.4","8.4","0.878","0","2.1","47.7","52.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9800000000000005E-2",NA,"0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","498","187","143","19.600000000000001","135","0.76300000000000001","9.7500000000000003E-2","0.97",NA,"0.32900000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.16700000000000001","0.108","6.4000000000000001E-2","0.13600000000000001","0.185",NA,"0.495","5.6000000000000001E-2","1.7","0","0.51200000000000001","0",NA,"0",NA,"0",NA,NA,"4.4999999999999998E-2",NA,"8.2000000000000003E-2","0","2.2650000000000001","0.1","0","2.9000000000000001E-2","0","0","0",NA,"1.0549999999999999","0","0.222","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","0.106","0","0","2.4E-2","0","3.423","2.5209999999999999","1.2769999999999999","0.13","7.351","0.222","1.0549999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","Other composite foods","Pizza with meat, tomato and cheese, fast food","DK19","None listed","0",1,"1081","257","6.25","1.8959999999999999","11.8","11.8","31.4","29.5","29.5",NA,"1.9","9.8000000000000007","0.877","0","2.5","55.5","44.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.11700000000000001",NA,"0.10199999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"984","625","202","136","21.8","162","0.85299999999999998","9.1700000000000004E-2","1.53",NA,"0.308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.14899999999999999","8.8999999999999996E-2","5.2999999999999999E-2","0.11799999999999999","0.154",NA,"0.47699999999999998","5.1999999999999998E-2","2.14","0","0.83","0",NA,"0",NA,"0",NA,NA,"4.5999999999999999E-2",NA,"0.13900000000000001","0","2.573","0.123","0","1.2E-2","0","0","0",NA,"1.1679999999999999","0","0.20200000000000001","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","0.193","0","0","4.5999999999999999E-2","0.01","4.0620000000000003","2.8929999999999998","1.369","0.23899999999999999","8.5730000000000004","0.20200000000000001","1.1679999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","Other composite foods","Pizza with meat and seafood, tomato and cheese, fast food","DK19","None listed","0",1,"958","228","6.25","2.0499999999999998","12.8","12.8","24.5","22.4","22.4",NA,"2.1","9.3000000000000007","0.874","0","2.8","49.4","50.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.16",NA,"0.105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1150","727","184","140","20.7","180","0.70499999999999996","9.9000000000000005E-2","1.42",NA,"0.251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.159","0.105","6.4000000000000001E-2","0.13600000000000001","0.183",NA,"0.51700000000000002","5.8999999999999997E-2","2.0979999999999999","0","0.72499999999999998","0",NA,"0",NA,"0",NA,NA,"3.9E-2",NA,"0.125","0","2.4820000000000002","0.128","0","3.2000000000000001E-2","0","0","0",NA,"0.878","0","0.189","0","0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0",NA,NA,"0","0.13600000000000001","0","0","3.6999999999999998E-2","1.4E-2","4.0449999999999999","2.806","1.0669999999999999","0.17299999999999999","8.1050000000000004","0.189","0.878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","Fish products","Fish fillet, breaded, fried, delicatessens","DK19","None listed",NA,NA,"1185","283","6.25","2.032","12.7","12.7","22.9","22.9","22.9",NA,"0","15.7","0.9","0","1.6","52.9","47.1","0","0",NA,"1.65","1.65",NA,"0",NA,"3.8","3.8",NA,NA,NA,NA,"0.13",NA,"7.4499999999999997E-2","1.53","1.53","8.4500000000000006E-2","0.32","14.5",NA,NA,"0.74",NA,NA,NA,NA,"692","426","185","48.5","21.5","134","0.57499999999999996","6.6500000000000004E-2","0.41499999999999998","15.6","0.27300000000000002","2.52","20",NA,NA,"3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,"7.3999999999999996E-2","0","2.4860000000000002",NA,"0.435","4.2000000000000003E-2",NA,"0",NA,"0",NA,NA,NA,NA,"0.151",NA,"6.7009999999999996","0.41599999999999998","0.13500000000000001",NA,"0","0","0",NA,"2.76",NA,"0.629",NA,"0","0",NA,NA,NA,NA,"0","0","0","0.112","5.0000000000000001E-3","8.5999999999999993E-2",NA,NA,NA,NA,NA,NA,NA,"6.9000000000000006E-2","3.036","7.4020000000000001","3.593",NA,"14.1","0.83299999999999996","2.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","Marine fish","Tuna, yellowfin, raw","DK19","None listed",NA,NA,"477","113","6.25","4.0220000000000002","24.4","24.4","0","0","0",NA,"0","1.7","0.7","0","1.3","27.4","72.599999999999994","31.8","31.8",NA,"3.74","3.74",NA,"0",NA,"0.315","0.315",NA,NA,NA,NA,"5.8000000000000003E-2",NA,"3.2000000000000001E-2","15.1","15.1","0.72499999999999998","9.4E-2","0.93500000000000005",NA,NA,"2.35","0.155","0.155",NA,NA,NA,"52","412","3.05","34.6","241","0.59","3.2500000000000001E-2","0.32","12.3","6.0000000000000001E-3","4.5","67.5",NA,NA,"0.82499999999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1779999999999999",NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","Shellfish","Shrimp, boiled, in brine","DK19","None listed",NA,NA,"303","72","6.25","2.4729999999999999","15.5","15.5","0.4","0.4","0.4",NA,"0","0.9","0.8","0","3.1","19.8","80.2","0","0",NA,"0","0",NA,"0",NA,"3.6","3.6",NA,NA,NA,NA,"0",NA,"0","3.16","0.28000000000000003","0","3.4500000000000003E-2","0.68",NA,NA,"1.6",NA,NA,NA,NA,"1630","1040","64.5","36.4","20.6","91","0.115","0.122","0.55500000000000005","12.8","2.75E-2","3.27","24",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.72",NA,NA,NA,"816","1210","1340","445","104","668","593","593","173","816","1210","321","841","1660","2180","890","618",NA,"692",NA
"1655","Marine fish","Salmon, atlantic, aquaculture, gravad","DK19","None listed",NA,NA,"710","170","6.25","3.2570000000000001","20.399999999999999","20.399999999999999","2.7","2.7","2.7",NA,"0","8.6","0.77400000000000002","0","4.5999999999999996","36.200000000000003","63.8","0","0",NA,"5.34","3.8",NA,"0.308",NA,"2.6","2.6",NA,NA,NA,NA,"0.26",NA,"9.1999999999999998E-2","10.9","7.35","0.69499999999999995","0.94","3.05",NA,NA,"4.55",NA,NA,NA,NA,"2120","1350","397","13.3","27.9","236","0.34699999999999998","3.8699999999999998E-2","0.35299999999999998",NA,"5.0299999999999997E-2","2.5499999999999998","18.7",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.16",NA,"0.69",NA,"0.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.17",NA,"2.72","0.2","0.25",NA,NA,"0.15",NA,NA,"0.93",NA,"0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.19",NA,"0.35",NA,NA,NA,NA,NA,NA,NA,"0.21","1.04","3.49","1.92","0","6.66","0.99","0.93",NA,"1010","1600","1820","619","130","814","684","912","215","1170","2280","456","1240","1920","2670","977","717",NA,"782",NA
"1656","Marine fish","Flounder, fillet, breaded, raw, frozen","DK19","None listed",NA,NA,"654","154","6.25","1.7809999999999999","11.1","11.1","22.3","22.3","22.3",NA,"0","2.2999999999999998","0.8","0","1.5","37.299999999999997","62.7","0","0",NA,"0.56000000000000005","0.56000000000000005",NA,"0",NA,"0.72","0.72",NA,NA,NA,NA,"8.5500000000000007E-2",NA,"7.2999999999999995E-2","1.1499999999999999","1.1499999999999999","6.3E-2","0.36","7.7",NA,NA,"1.25",NA,NA,NA,NA,"647","387","148","28.7","16.399999999999999","99.5","0.48499999999999999","5.8000000000000003E-2","0.45500000000000002","9.6999999999999993","0.23699999999999999","3.94","11",NA,NA,"2.0499999999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","Fish products","Fish fingers, breaded, frozen","DK19","None listed",NA,NA,"787","188","6.25","2.052","12.8","12.8","15.2","15.2","15.2",NA,"0","8.4","0.8","0","1.5","37.9","62.1","0","0",NA,"0.54","0.54",NA,"0",NA,"2.98","2.98",NA,NA,NA,NA,"8.8499999999999995E-2",NA,"5.9499999999999997E-2","1.29","1.29","9.7000000000000003E-2","0.153","1.85",NA,NA,"2.15",NA,NA,NA,NA,"594","322","218","14.7","24.4","150","0.48499999999999999","7.2499999999999995E-2","0.63","52.5","0.19700000000000001","15.7","18",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0","0","0.47299999999999998",NA,"0.18099999999999999","2.1000000000000001E-2",NA,"1.7999999999999999E-2",NA,"0",NA,NA,NA,NA,"4.1000000000000002E-2",NA,"2.9390000000000001","0.18099999999999999","7.8E-2",NA,"0","0","0",NA,"2.339",NA,"0.28699999999999998",NA,"0","0",NA,NA,NA,NA,"0","0","0","3.3000000000000002E-2","0","0.11899999999999999",NA,NA,NA,NA,NA,NA,NA,"2.9000000000000001E-2","0.69299999999999995","3.2389999999999999","2.7789999999999999",NA,"6.74","0.439","2.339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","Marine fish","Salmon, atlantic, aquaculture, raw","DK19","None listed","8",0.92,"947","228","6.25","3.117","15.8","15.8","0","0","0",NA,"0","18.3","0.83399999999999996","0","1.1000000000000001","35.299999999999997","64.7","7.05","7.05",NA,"9.66","6.07","0","0.71799999999999997","0","3.3","3.3",NA,NA,NA,NA,"0.25",NA,"7.0000000000000007E-2","11.1","7.65","0.63500000000000001","0.81","2.75",NA,NA,"4.0999999999999996","2.0499999999999998","2.0499999999999998",NA,NA,"131","46.8","362","8.68","25.6","219","0.222","3.7900000000000003E-2","0.317","2.74","2.2899999999999999E-3","0.41299999999999998","16.600000000000001","0",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0.378","0","1.4419999999999999","0","0.38600000000000001","0","0","0","0","0",NA,"0","0","0","0.40699999999999997","0","6.0739999999999998","0.46800000000000003","0.65800000000000003","0","2.5999999999999999E-2","0.41299999999999998","0",NA,"2.0489999999999999",NA,"0.90800000000000003","0","7.3999999999999996E-2","0.18","0","0","0","1.7999999999999999E-2",NA,"0","0","0.41399999999999998","0.20200000000000001","0.65800000000000003",NA,"0","0","0","0","0","0","0.52700000000000002","2.206","8.0459999999999994","4.5030000000000001","0","15.282999999999999","2.274","2.2290000000000001","52","966","1530","1750","592","125","779","655","873","206","1120","2180","436","1180","1840","2560","935","686",NA,"748",NA
