"source_fct","fdc_id","food_desc","scientific_name","food_group","nutrient_data_source","Edible_factor_in_FCT","ENERCkJ","ENERCkcal","WATERg","PROCNTg","FATg","CHOAVLDFg","FIBTGg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","SEmcg","VITA_RAEmcg","VITAmcg","RETOLmcg","CARTBEQmcg","THIAmg","RIBFmg","NIAmg","FOLDFEmcg","FOLFDmcg","VITB12mcg","VITCmg","CHOLEmg","OXALACmg","PHYTCPPDmg","TRPmg","FASATgstandardized","FAMSgstandardized","FAPUgstandardized","FATRNgstandardized","F20D5gstandardized","F22D6gstandardized","ALCg"
"KE18","10002","Coconut, fresh, mature fruit, flesh","Cocos nucifera","NUTS AND SEEDS","KEN93-61a, AU14-11B10210, IN17-H007",0.48,1740,423,37.1,4.4,39,8.5,10.1,1,18,2.3,47,146,125,29,0.73,3,0,0,0,0,0.08,0.08,1,14,14,0,2.6,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10003","Coconut, fresh, young or immature, flesh","Cocos nucifera","NUTS AND SEEDS","KEN93-61(c),AU14-11B10213",1,736,176,68,2,10.8,17.3,1,0.9,34.7,1.2,35,56,266,12,0.42,4,0,0,0,0,0.03,0.6,1.2,20,20,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10004","Coconut meat, dried (desiccated)","Cocos nucifera","NUTS AND SEEDS","KEN93-61(b), ZA10-3462, US28-12108, IN17-H006",1,2730,663,4.3,6.7,63.7,7.6,16.1,1.6,25.7,2.7,88.8,210,536,36.5,2,3,0,0,0,0,0.08,0.1,0.6,9,9,0,2,NA,NA,390,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10005","Jack fruit, seed, mature, dry, raw","Artocarpus heterophyllus","NUTS AND SEEDS","SGS, KEN93-63,IN17-D052",1,654,156,51.8,4.8,0.6,24.4,16.8,1.5,84,5.9,126,205,463,8,1.56,1,0,0,0,0,0.15,0.07,0.6,148,148,0,4.3,NA,0,245,85,0.26224992,0.1236108,0.18530148,0.0018642,0,0,0
"KE18","10006","Mustard Seeds, Dry, Raw","Brassica Nigra","NUTS AND SEEDS","KEN93-64,KEN93-286,IN17-H013, ZA10-3474",1,2160,522,8.2,18.8,39.7,15.5,13.7,4.2,433,16,220,587,380,2,3.9,70,3,6,0,37,0.65,0.26,3.7,75,75,0,0,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10007","Nut, almond, with or without skin, raw, unsalted","Prunus amygdalus","NUTS AND SEEDS","KEN93-341, AU14-11B10197, US28-12061, IN17-H001",1,2530,612,4.6,20.2,52.8,8.6,11,2.9,249,4.1,283,469,724,1,3.44,4,1,2,0,9,0.18,0.93,3.7,37,37,0,0.2,NA,NA,964,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10008","Nut, cashew, dry, raw, unsalted","Anarcardiumoccidentale","NUTS AND SEEDS","KEN93-60,AU14-11B10199",1,2470,595,5.9,16.5,48,21.5,5.8,2.3,33,4.9,244,578,536,11,5.36,32,1,1,0,6,0.65,0.25,1.8,24,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10009","Nut, ground nut, with skin, unsalted, dry, raw","Arachis hypogaea","NUTS AND SEEDS","SGS, KEN93-62(a), AU14-11B10194, IN17-H012",1,2450,593,5.9,20.1,48.4,15,8.3,2.3,117,5.5,225,232,630,1,2.24,12,0,1,0,4,0.85,0.14,15,110,110,0,0,NA,14,589,183.333333333333,9.75842736,22.57301464,13.90194168,0.02776224,0,0,0
"KE18","10010","Nut, macadamia, raw, unsalted","Macadamia F. Muell","NUTS AND SEEDS","SGS, AU14-11B10206",0.27,2860,696,7.7,6.8,70.9,2,11.2,1.4,44,2.2,100,276,308,5,1.3,10,0,0,0,0,0.27,0.1,2,114,114,0,4.6,NA,0,NA,0,10.88214322,55.51553662,1.355608,0.03050118,0,0,0
"KE18","10011","Nut, pistachio, raw, unsalted","Pistacia vera","NUTS AND SEEDS","AU14-11B10204, ZA10-3473, US28-12151, IN17-H018",1,2450,591,4.2,21,48,13.8,10.1,3,116,4.8,132,503,1030,5,2.07,6,16,31,0,187,0.81,0.17,1.2,63,63,0,1.4,NA,NA,808,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10012","Peanut Butter",NA,"NUTS AND SEEDS","SGS, KEN93-62(a), AU14-11B10194, IN17-H012",1,2450,593,5.9,20.1,48.4,15,8.3,2.3,117,5.5,225,232,630,1,2.24,12,0,1,0,4,0.85,0.14,15,110,110,0,0,NA,NA,589,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10013","Seed, pumpkin, hulled & dried, unsalted","C. maxima","NUTS AND SEEDS","KEN93-65,AU14-11A10036",1,2380,575,8,24.3,47.6,9.6,5.8,4.7,50,5.5,519,1140,796,19,7.24,9,19,38,0,228,0.33,0.16,1.6,56,56,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10014","Seed, sesame (sim sim) unsalted, dry, raw","Sesamum indicum","NUTS AND SEEDS","SGS,KEN93-66, AU14-11A10033",1,2490,602,4.9,15.3,54.1,6.4,14.3,5,1430,9.7,333,803,322,7,1.72,21,0,1,0,5,1.01,0.34,5.1,103,103,0,0,NA,22,NA,213.333333333333,7.54847562,18.20271322,23.82204776,0.0517196,0,0,0
"KE18","10015","Seed, sunflower, unsalted, dry, raw","Helianthus annuus","NUTS AND SEEDS","KEN93-67,AU14-11A10034, ZA10-3457",0.52,2460,595,5.9,18.5,49.9,14.7,10.6,2.5,98,5,362,670,450,0,6,61,1,1,0,7,0.86,0.2,14.2,224,224,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","10016","Water Melon, Seed Kernel, Dry, Raw","Citrullus lanatus","NUTS AND SEEDS","KEN93-69, dp10, ZA10-3477,US28-12174,UK7-14-826",1,2450,590,5,30,47.5,7.6,6,3.7,69,7.1,513,706,433,99,3.4,10,0,0,0,0,0.12,0.2,3.1,58,58,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","11001","Honey, Raw",NA,"SUGAR AND SWEETENED PRODUCTS","KEN93-152,AU14-12A10076",1,1370,322,19.2,0.4,0,80.1,0,0.3,11,0.6,3,4,74,17,3,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","11002","Sugarcane, Juice, Raw","Saccharum officinarum","SUGAR AND SWEETENED PRODUCTS","KEN93-268,IN17-I002",1,159,37,90.2,0.1,0.2,8.5,0.6,0.4,10,1.1,13,22,150,1,0.14,0,1,2,0,10.34,0.03,0.04,0.1,45,45,0,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","11003","Sugar, white, granulated or lump",NA,"SUGAR AND SWEETENED PRODUCTS","KEN93-155,AU14-12A10074,AU14-12A10097,AU14-12A10102,AU14-12A10073",1,1700,400,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12001","Beef, broth",NA,"BEVERAGES","AU14-10C10559, US28-06475, US28-06476",1,26,6,98.1,0.9,0.3,0,0,0.7,4,0,4,56,144,266,0.03,1,1,1,0.67,0,0.01,0.03,0.4,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12002","Coconut, fresh, water","Cocos nucifera","BEVERAGES","KEN93-258,AU14-11B10212,AU14-11B10214",1,98,23,93.9,0.8,0.1,4.8,0,0.4,24,0.2,11,14,130,5,0.13,1,0,0,0,0,0.01,0.05,0.1,14,14,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12003","Coffee, instant, dry powder or granules",NA,"BEVERAGES","AU14-01B10303,UK7-17-158, US28-14236",1,1310,311,3.1,16.1,1,50.4,20,9.9,145,3.9,350,320,3690,83,0.71,9,0,0,0,0,0,1,42.9,13,13,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12004","Drinking chocolate, powder",NA,"BEVERAGES","KEN93-315, ZA10-2829, AU14-12C10502",1,2260,541,1,4.4,30.9,60.4,2,1.4,60,2,98,128,591,120,1.55,3,61,62,60,9,0.03,0.15,0.5,6,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12005","Tea, chai, instant dry powder",NA,"BEVERAGES","AU14-01B10485,US28-14366",1,1270,299,5.1,20.2,0,50.2,8.5,16,118,2.3,272,239,6040,72,1.7,15,0,0,0,1,0,0.99,10.8,103,103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12006","Water, tap",NA,"BEVERAGES",NA,1,0,0,99.95,0,0,0,0,0.05,3,0,1,0,1,3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","12007","Wine, Red",NA,"BEVERAGES","KEN93-270a,ZA10-4033,AU14-01A20107",1,306,74,88.4,0.2,0,1.8,0,0.3,8,0.3,11,16,89,10,0.07,1,0,0,0,0,0,0,0.3,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49151515151515
"KE18","12008","Wine, White, Dry",NA,"BEVERAGES","KEN93-270b,UK7-17-755,AU14-01A20111",1,313,76,88.7,0.1,0,0.7,0,0.2,8,0.5,8,12,54,14,0.08,1,0,0,0,0,0,0,0.1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16753768844221
"KE18","12009","Wine, White, Sweet",NA,"BEVERAGES","KEN93-270 c,UK7-17-233,AU14-01A20113",1,391,94,84,0.2,0,5.4,0,0.2,10,0.6,9,16,81,20,0.08,1,0,0,0,0,0,0,0.1,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92886699507389
"KE18","13001","Anise seed",NA,"CONDIMENTS AND SPICES","US28-02002, UK7-13-802",1,1610,384,9.5,14.9,15.9,38.1,14.6,7,648,37,170,440,1440,16,5.3,5,16,32,0,NA,0.34,0.29,3.1,10,10,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13002","Baking powder, dry powder",NA,"CONDIMENTS AND SPICES","AU14-14B10174, ZA10-4254, US28-18371, UK7-17-355",1,760,179,4.9,0.1,0.2,43.9,0.8,50.2,4280,9.7,34,8410,10200,8850,0.89,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13003","Baking soda (bicarbonate), dry powder",NA,"CONDIMENTS AND SPICES","AU14-14B10166, US28-18372",0.9,0,0,0.3,0,0,0,0,36.9,0,0,0,0,0,27400,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13004","Bay leaf, dried",NA,"CONDIMENTS AND SPICES","US28-02002, UK7-13-802",1,1480,353,5.4,7.6,8.4,48.7,26.3,3.6,832,43,120,112,530,23,3.7,3,309,618,0,3710,0.01,0.42,2,180,180,0,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13005","Cardamom, seeds, ground","Elettaria cardamomum","CONDIMENTS AND SPICES","KEN93-274, AU14-10E10113, IN17-G020, IN17-G21",1,1350,322,8.3,8.5,6.7,42.4,28,5.5,383,14,215,165,1120,18,7.47,1,0,0,0,0,0.21,0.18,1.1,4,4,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13006","Chilli, fresh, raw","Capsicum annuum","CONDIMENTS AND SPICES","KEN93-275a,AU14-13A11695,AU14-13A11694,IN17-G008",0.9,188,45,85.7,1.2,0.4,6.9,4.8,1.2,15,1.2,30,51,320,3,0.27,1,45,91,0,545,0.09,0.11,0.9,23,23,0,94.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13007","Chilli, dried","Capsicum annuum","CONDIMENTS AND SPICES","KEN93-275b,IN17-G022,US28-11962",1,1280,309,12.6,13.9,9.9,25.5,31.2,7,142,6.2,175,274,2250,19,1.66,19,195,390,0,2342,0.95,0.43,6.9,52,52,0,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13008","Cinnamon, dried, ground","Cinnamomum verum","CONDIMENTS AND SPICES","KEN93-276,AU14-10E10099",1,1010,244,13.1,2.8,2.6,26.3,52.3,2.9,1183,8.3,54,21,482,17,2,3,3,7,0,39,0.02,0.07,1.3,28,28,0,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13009","Cloves, dry, raw","Syzygium aromaticum","CONDIMENTS AND SPICES","KEN93-277, US28-02011, IN17-G023",1,1040,251,27.6,6,10.4,16,34.5,5.4,536,14.2,253,86,877,183,1.13,8,6,13,0,78,0.08,0.13,1.2,20,20.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13010","Coconut, Milk","Cocos nucifera","CONDIMENTS AND SPICES","KEN93-259,AU14-11B10217,AU14-11B10233",1,579,140,82.4,1,14.3,1.8,0.3,0.3,5,0.5,10,43,131,19,0.26,2,0,0,0,0,0.02,0.01,0,14,14,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13011","Coriander Leaves, fresh, raw","Coriandrum sativum","CONDIMENTS AND SPICES","KEN93-88,KEN93-279, AU14-13A11698, IN17-G009",0.83,241,57,81.9,3.3,0.7,7.7,3.5,2.9,115,6.6,45,44,578,40,0.54,1,317,635,0,3810,0.3,0.1,0.9,62,62,0,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13012","Coriander seed, dried, ground","Coriandrum sativum","CONDIMENTS AND SPICES","KEN93-278, AU14-10E10100, IN17-G024",1,1430,347,10.7,13.4,18.8,10.1,41.7,5.3,613,20.1,245,347,1189,27,3.6,24.9,10,20,0,122,0.22,0.35,3.4,86,86,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13013","Cumin seeds, dried, raw","Cuminum Cyminum","CONDIMENTS AND SPICES","KEN93-280, AU14-10E10093, IN17-G025",1,1790,432,8.7,13.7,25.8,26.1,20.4,5.3,854,38.4,330,308,1213,124,4.05,5,44,88,0,527,0.55,0.19,3.2,90,90,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13014","Curry leaves, fresh, raw","Murraya koenigii","CONDIMENTS AND SPICES","UK7-13-821, IN17-G010",0.83,355,86,66.9,7.7,1.3,2.5,16.8,4.9,740,6.9,201,70,584,19,1.18,17,645,1290,0,7740,0.08,0.17,1.6,94,94,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13015","Curry powder",NA,"CONDIMENTS AND SPICES","KEN93-281, AU14-10E10096, ZA10-4044, US28-02015",1,1430,344,10,10.8,13.8,30.6,27.2,7.6,479,34.3,333,301,1728,52,4.08,17,80,161,0,965,0.25,0.28,3.5,56,56,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13016","Fenugreek leaves, fresh, raw","Trigonella feonum graecum","CONDIMENTS AND SPICES","KEN93-83,ZA10-3957,UK7-13-243,IN17-C020",0.44,158,38,87.3,4.4,0.2,2.2,4.9,1,185,7.8,61,48,96,66,0.54,4,609,1220,0,7300,0.12,0.26,1.2,75,75,0,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13017","Fenugreek seeds, raw","Trigonella feonum graecum","CONDIMENTS AND SPICES","UK7-13-821, IN17-G010",1,1290,309,9.8,21.4,6.4,23.4,36.1,3,160,14.1,183,370,530,48,2.93,8,8,15,0,91,0.34,0.29,1.5,57,57,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13018","Garam masala",NA,"CONDIMENTS AND SPICES","ZA10-4051, UK7-13-829",1,1530,368,10.1,15.6,15.1,31,22.6,5.6,760,32.6,330,390,1450,97,3.8,17,28,57,0,340,0.35,0.33,2.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13019","Garlic, peeled or unpeeled, fresh, raw","Allium sativum","CONDIMENTS AND SPICES","KEN93-283, AU14-13A11667, IN17-G011",0.85,638,152,62,6.3,2.8,22.7,5.2,1,30,1.3,25,39,510,8,1,14,0,0,0,0,0.23,0.4,0.8,3,3,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13020","Ginger, dried, ground","Zingiberofficinale","CONDIMENTS AND SPICES","KEN93-284,AU14-10E10101",0.85,1400,332,9.9,6.9,4.5,59.4,12.9,6.3,152,24.3,335,310,1225,50,3.72,55,80,161,0,965,0.16,0.27,3.5,88,88,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13021","Green Ginger (Mature), fresh, raw","Zingiberofficinale","CONDIMENTS AND SPICES","KEN93-285, AU14-13A11704, IN17-G014",0.94,374,89,73.6,2.6,1.1,13.4,7.7,1.7,46.8,1.9,38,93.7,661,18,1,2,3,6,0,35,0.03,0.06,2.5,30,30,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13022","Mint Leaves, fresh, raw","Mentha spicata","CONDIMENTS AND SPICES","KEN93-287, AU14-13A11895, IN17-G016",0.45,182,44,84.9,4.8,1.1,0.1,7.2,1.9,200,3.6,34,62,380,28,0.8,1,62,123,0,740,0.15,0.09,1.7,114,114,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13023","Onion, mature, red skinned, peeled, fresh, raw","Allium cepa","CONDIMENTS AND SPICES","KEN93-110(a), AU14-13A11903, IN17-G017",1,177,42,87.9,1.5,0.1,7.6,2.3,0.6,26,0.9,19,40,152,5,0.16,1,1,2,0,10,0.02,0.04,0.3,14,14,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13024","Onion, spring, raw","Allium cepa","CONDIMENTS AND SPICES","KEN93-110(a), AU14-13A11903, IN17-D058",0.78,130,31,90.8,1.8,0.3,4.1,2.3,0.7,44,1.3,14,34,225,12,0.3,1,53,105,0,632,0.04,0.06,0.6,48,48,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13025","Parsley, fresh, raw","Petroselinum crispum","CONDIMENTS AND SPICES","KEN93-288,AU14-13A11901,ZA-3847",0.82,220,52,81.4,5.9,0.2,4.2,5.1,3.2,390,5.06,35,175,1290,54,0.88,0,354,708,0,4250,0.15,0.04,1.1,55,55,0,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13026","Pepper, ground, black, dry, raw","Piper nigrum","CONDIMENTS AND SPICES","KEN93-272,AU14-10E10097, US28-02030, ZA10-4255, IN17-G031",1,1250,297,11.8,10.3,2.7,44.7,26.3,4.3,463,19.4,253,188,576,25,1.28,3,14,29,0,171,0.09,0.14,0.7,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13027","Salt, Iodized",NA,"CONDIMENTS AND SPICES","AU14-10F60101,ZA10-4288",1,0,0,0.2,0,0,0,0,99.8,32,0.1,1,6,98,38500,0.1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13028","Spice, mixed or all spice",NA,"CONDIMENTS AND SPICES","AU14-10E10114, UK7-13-886",1,1490,360,8.5,9.4,16.3,26.3,35.8,3.8,727,35.5,203,277,1440,90,3.65,3,55,109,0,656,0.25,0.45,4.9,52,52,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13029","Tamarind, fruit, dry, raw","Tamarindus indica","CONDIMENTS AND SPICES","KEN93-289b, IN17-E064",NA,1260,298,21.3,5,0.6,65.4,5.3,2.4,166,9,83,190,836,25,1,2,0,0,0,1.54,60,0.18,2,10,10,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13030","Tamarind, fruit, fresh, raw","Tamarindus indica","CONDIMENTS AND SPICES","KEN93-289a,IN17-E064",NA,1260,298,20.8,2,0.2,69.5,5.3,2.2,105,9.2,83,105,836,25,0.58,2,0,0,0,1.54,0.34,0.07,1.6,10,10,0,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13031","Tomato, sauce (Ketchup)",NA,"CONDIMENTS AND SPICES","KEN93-352, AU14-10A10444",1,489,115,67.5,1.6,0.2,26.1,1.5,3.4,13,0.7,16,28,316,918,0.18,0.5,22,43,0,260,0,0.1,1.3,16,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13032","Tomato, paste, with added salt",NA,"CONDIMENTS AND SPICES","AU14-13A11743, ZA10-3974",1,329,78,76.2,3.2,0.3,13.6,4.1,3,30,1.7,43,71,911,630,0.57,4,113,225,0,1350,0.13,0.13,2.8,17,17,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13033","Tomato, soup, condensed, canned",NA,"CONDIMENTS AND SPICES","KEN93-333, AU14-10C10452, US28-06159",1,227,54,84,1,0.3,10.8,1.9,2.3,10,0.4,13,21,290,545,0.3,0.5,11,22,0,130,0.3,0,1.3,3,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13034","Turmeric, dried, ground","Curcuma longa","CONDIMENTS AND SPICES","KEN93-290,AU14-10E10104",1,1260,300,13.7,6.3,3.1,51.7,20,5.2,500,39,225,284,1250,25,3.6,4.3,80,161,0,965,0.26,0.23,3.4,85,85,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","13035","Yeast, dry powder",NA,"CONDIMENTS AND SPICES","KEN93-337, ZA10-4049, AU14-10F30011",1,1460,347,7.9,35.7,4.9,30.5,19.3,6.6,120,3.4,230,1690,2000,50,8,1,0,0,0,0,2.8,4,8.5,4000,4000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","14001","Grasshopper, Brown, Fresh, Raw","R. baileyi ","INSECTS","k017,i46,i47",1,708,170,71.9,12.8,12.8,0.3,1.41,0.7,7,3.7,10,35,75,66,3.57,NA,174,174,174,0,NA,1.04,0.2,1,1,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","14002","Grasshopper, Green, Fresh, Raw","R. baileyi ","INSECTS","k017,i46,i47",1,872,210,66.3,14.5,16.3,0.7,1.3,0.9,9,5.6,11,47,125,121,5.81,NA,94,94,94,0,NA,0.93,3.6,1,1,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","14003","Termite, Dry, Raw",NA,"INSECTS","KEN93-203 (c ),k017,i30,i46,i64,ZA10-4333",1,2310,557,7,35,43.6,3.4,5.5,5.4,91,35.2,5,609,388,1969,0.09,4,100,100,100,0,0.08,3.56,3.9,0,0,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","14004","Termite, Fresh, Raw",NA,"INSECTS","KEN93-203 (b),k017,i36,i46,i56",1,1530,367,36.8,30.9,27,0,2.7,3.8,1460,8.3,15,780,200,4,NA,NA,224,224,224,0,NA,4.18,2.8,0,0,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15001","Maize Porridge",NA,"Mixed dishes",NA,NA,221,52,87.5,1.5,1.1,8.5,1.1,0.3,25,0.3,12,64,50,10,0.33,2,7,7,7,3,0.02,0.05,0.2,7,7,0.09,0,2,NA,60,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15002","Sorghum, Finger Millet and Maize Porridge",NA,"Mixed dishes",NA,NA,174,41,89.8,1.3,0.9,6.3,1.3,0.4,33,0.5,14,47,57,10,0.27,2,7,7,7,3,0.02,0.05,0.3,5,5,0.09,0,2,NA,37,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15003","Roti (Indian Chapati)",NA,"Mixed dishes",NA,NA,1795,429,18.8,4.6,21.8,52.8,1.6,0.4,17,2.1,16,93,81,4,0.45,0,30,30,30,1,0.33,0.25,2,209,76,0.25,0,0,NA,37,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15004","Mahamri (Swahili Doughnuts)",NA,"Mixed dishes",NA,NA,1728,413,22.8,6,22.1,46.6,2.1,0.4,20,2.8,19,113,101,4,0.56,0,41,42,41,1,0.43,0.3,2.7,243,60,0.34,0.1,0,NA,55,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15005","Whole Maize Flour Ugali",NA,"Mixed dishes",NA,NA,596,141,64.5,3.3,1.8,26,3.8,0.5,12,1.1,31,150,93,7,0.77,4,0,0,0,0,0.08,0.04,0.8,20,20,0,0,0,NA,209,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15006","“Brown” Maize and Finger Millet Flour Ugali",NA,"Mixed dishes",NA,NA,562,133,64,3.1,1.3,24,6.6,1,79,2.9,48,112,158,6,0.73,5,0,0,0,0,0.07,0.02,1.2,24,24,0,0,0,NA,156,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15007","Maize, Red Sorghum and Finger Millet Ugali",NA,"Mixed dishes",NA,NA,543,129,66.2,3.1,1.4,23.3,5.3,0.8,39,1.9,44,118,131,6,0.72,5,0,0,0,0,0.07,0.03,1,20,20,0,0,0,NA,167,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15008","Cassava and Red Sorghum Ugali",NA,"Mixed dishes",NA,NA,489,116,69.6,2.1,0.8,23.4,3.4,0.7,24,0.9,38,74,163,9,0.5,5,0,0,0,3,0.05,0.04,0.7,14,14,0,0.5,0,NA,108,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15009","Refined Maize Flour Ugali",NA,"Mixed dishes",NA,NA,626,148,62.8,3.4,1.9,27.3,4,0.6,12,1.1,33,158,97,8,0.81,4,0,0,0,0,0.09,0.04,0.8,21,21,0,0,0,NA,220,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15010","Red Sorghum, Maize flour & Finger Millet Ugali",NA,"Mixed dishes",NA,NA,634,150,61,1.9,0.7,32.1,3.6,0.7,26,1.3,33,61,92,5,0.44,5,0,0,0,1,0.04,0.02,0.7,11,11,0,0,0,NA,81,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15011","Cassava Ugali",NA,"Mixed dishes",NA,NA,788,186,51.6,1.1,0.3,43.7,2.2,1.3,79,0.8,26,57,326,20,0.41,1,1,1,0,7,0.03,0.05,0.6,18,18,0,1.8,0,NA,104,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15012","Cassava, Millet & Sorghum Porridge",NA,"Mixed dishes",NA,NA,194,46,87.9,0.5,0.1,10.2,1,0.3,18,0.4,10,15,47,6,0.12,1,0,0,0,1,0.01,0.01,0.2,4,4,0,0.1,0,NA,24,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15013","Cassava Porridge (Uji wa Muhogo)",NA,"Mixed dishes",NA,NA,121,28,92.6,0.1,0,6.8,0.3,0.2,12,0.1,4,7,39,5,0.05,0,0,0,0,1,0,0.01,0.1,2,2,0,0.2,0,NA,12,NA,NA,NA,NA,NA,NA,NA,0
"KE18","15014","Finger Millet Porridge (Uji wa Wimbi)",NA,"Mixed dishes",NA,NA,168,40,88.8,0.7,0.2,7.8,2.1,0.4,35,1.1,16,17,52,4,0.16,2,0,0,0,0,0.01,0,0.4,6,6,0,0,0,NA,24,NA,NA,NA,NA,NA,NA,NA,0
