"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"1","Strawberry, raw",NA,NA,NA,NA,NA,"DK19","None listed","90","38","162","0.106","0.7",NA,NA,"8.3000000000000004E-2","0.34799999999999998","0","6.9","1.5","0.4","18.5","0.255","12.5","23.8","179","0.50800000000000001","0.104","3.8300000000000001E-2",NA,"5.0299999999999997E-2","0.18","3.33",0.0145,"1.11E-2",0.434,0.0455,NA,NA,"0",NA,NA,"66.900000000000006",NA,"0.41399999999999998",NA
"2","Apple, raw, all varieties",NA,NA,NA,NA,NA,"DK19","None listed","84.9","55","233","4.2999999999999997E-2","0.3",NA,NA,"7.0000000000000001E-3","0.13100000000000001","0","12.1","2.2000000000000002","0.3","4.13","0.121","4.49","9.52","118","0.60099999999999998","2.4199999999999999E-2","3.1E-2",NA,"9.7799999999999998E-2","5.1999999999999998E-3","2.08",0.0131,"8.2299999999999995E-3",0.123,0.046,NA,NA,"0",NA,NA,"8.26",NA,"0.254",NA
"3","Banana, raw",NA,NA,NA,NA,NA,"DK19","None listed","75.3","93","396","0.183","1.1000000000000001",NA,NA,"4.2999999999999997E-2","2.5000000000000001E-2","0","21","1.6","0.7","6.62","0.251","28.1","25.6","348","0","0.16700000000000001","0.106",NA,"4.7699999999999999E-2","0.35199999999999998","4.42",0.0399,"1.41E-2",0.595,0.305,NA,NA,"0",NA,NA,"11.2",NA,"0.27",NA
"4","Potato, raw",NA,NA,NA,NA,NA,"DK19","None listed","79.5","77","326","0.32400000000000001","2",NA,NA,"1.4E-2","0.16200000000000001","0","15.9","1.4","0.9","6.76","1.03","20.399999999999999","55.3","414","7","0.3","5.1999999999999998E-2",NA,"1.2","0.26800000000000002","0.83299999999999996",0.0553,"6.25E-2",1.6,0.2,NA,NA,"0",NA,NA,"26.4",NA,"0.1",NA
"5","Raspberry, raw",NA,NA,NA,NA,NA,"DK19","None listed","86.2","51","215","0.219","1.4",NA,NA,"0.104","0.873","0","6.2","4.4000000000000004","0.5","19.7","0.55000000000000004","17","38","228","2","0.34","0.105",NA,"0.4","0.189","3.5",0.03,"0.05",0.5,0.09,NA,NA,"0",NA,NA,"24",NA,"1.4",NA
"6","Milk, whole, konventional (not organic), 3.5 % fat",NA,NA,NA,NA,NA,"DK19","None listed","87.7","63","264","0.53600000000000003","3.4",NA,NA,"0.78400000000000003","7.2999999999999995E-2","13","4.5999999999999996","0","0.8","116","1.6E-2","11","92.7","144","44.3","0.41499999999999998","1.06E-2",NA,"10.7","1.64","31.7",0.0415,"0.17199999999999999",0.0871,0.046,NA,NA,"0.44600000000000001",NA,NA,"1.2",NA,"0.06",NA
"8","Parsley, raw",NA,NA,NA,NA,NA,"DK19","None listed","85.2","48","201","0.59399999999999997","3.7",NA,NA,"2.7E-2","0.73099999999999998","0","3.7","4.0999999999999996","2.1","185","3.6","29","72","641","64","0.46","0.09",NA,"13.5","0.1","474",0.12,"0.3",1.7,0.2,NA,NA,"0",NA,NA,"308",NA,"2.7",NA
"9","Pear, raw",NA,NA,NA,NA,NA,"DK19","None listed","85","49","207","4.9000000000000002E-2","0.3",NA,NA,"8.0000000000000002E-3","3.3000000000000002E-2","0","11.1","3.2","0.3","10.1","0.10299999999999999","6.46","11.2","122","0.77800000000000002","0.112","6.5000000000000002E-2",NA,"0.16500000000000001","0.1","5.42",0.00971,"8.5699999999999995E-3",0.23,0.01,NA,NA,"0",NA,NA,"6.06",NA,"0.57999999999999996",NA
"10","Rhubarb, raw",NA,NA,NA,NA,NA,"DK19","None listed","90.5","26","108","0.14399999999999999","0.9",NA,NA,"1.6E-2","0.16","0","3","3.8","1.5","115","0.3","12","24.2","280","3","0.23","5.6000000000000001E-2",NA,"0.3","0.371","9.83",0.03,"0.03",0.25,0.04,NA,NA,"0",NA,NA,"13",NA,"0.35",NA
"11","Currant, black, raw",NA,NA,NA,NA,NA,"DK19","None listed","79.099999999999994","75","314","0.24299999999999999","1.5",NA,NA,"8.3000000000000004E-2","0.73299999999999998","0","11.4","5.8","0.9","59.1","0.8","22","47.9","337","3","0.28999999999999998","9.9000000000000005E-2",NA,"1.5","1.1000000000000001","10.8",0.025,"2.5000000000000001E-2",0.3,0.08,NA,NA,"0",NA,NA,"181",NA,"2.1",NA
"12","Yogurt plain, whole milk",NA,NA,NA,NA,NA,"DK19","None listed","87.8","62","260","0.59399999999999997","3.8",NA,NA,"0.96499999999999997","0.10199999999999999","14","4","0","0.8","135","5.2999999999999999E-2","11.7","98.9","146","46.5","0.49099999999999999","8.0000000000000002E-3",NA,"12","1.78","29.9",0.0414,"0.17399999999999999",0.1,0.042,NA,NA,"0.22",NA,NA,"0.2",NA,"0.02",NA
"13","Celery, raw",NA,NA,NA,NA,NA,"DK19","None listed","92.5","23","98","0.11899999999999999","0.7",NA,NA,"2.7E-2","6.9000000000000006E-2","0","3.9","1.6","1.1000000000000001","56.7","0.4","8","30.1","318","62","0.1","0.11",NA,"1.1000000000000001","4.5999999999999999E-2","1.42",0.035,"7.4999999999999997E-2",0.45,0.09,NA,NA,"0",NA,NA,"9",NA,"0.2",NA
"14","Cauliflower, all varieties, raw",NA,NA,NA,NA,NA,"DK19","None listed","91.7","28","116","0.38900000000000001","2.4",NA,NA,"2.5999999999999999E-2","0.217","0","2.5","2.2000000000000002","0.7","24.5","0.40200000000000002","13.2","48.1","286","17","0.26100000000000001","4.2000000000000003E-2",NA,"0.8","0.5","3.33",0.0588,"7.2700000000000001E-2",0.6,0.145,NA,NA,"0",NA,NA,"76.8",NA,"0.2",NA
"15","Plum, raw",NA,NA,NA,NA,NA,"DK19","None listed","86.5","47","199","8.5999999999999993E-2","0.5",NA,NA,"1.7000000000000001E-2","0.16500000000000001","0","10.5","1.6","0.6","8.57","0.14000000000000001","5","19.600000000000001","140","3","9.0999999999999998E-2","6.3E-2",NA,"0.4","0.114","6.67",0.02,"2.5000000000000001E-2",0.4,0.045,NA,NA,"0",NA,NA,"5",NA,"0.4",NA
"16","Blueberries, raw",NA,NA,NA,NA,NA,"DK19","None listed","86.7","52","219","0.112","0.7",NA,NA,NA,NA,"0","10.4","1.5","0.2","15","0.8","7","9","103","3","0.1","0.11",NA,"1.2","0","1.08",0.03,"0.03",0.4,0.06,NA,NA,"0",NA,NA,"44",NA,NA,NA
"17","Broccoli, raw",NA,NA,NA,NA,NA,"DK19","None listed","88.9","35","148","0.56899999999999995","3.6",NA,NA,NA,NA,"0","3.1","3.2","1","44.4","0.69499999999999995","20.8","78.2","389","12.4","0.42399999999999999","0.05",NA,"0.156","2.44","44.4",0.0869,"0.11",0.57,0.223,NA,NA,"0",NA,NA,"117",NA,"1.45",NA
"18","Blackberry, raw",NA,NA,NA,NA,NA,"DK19","None listed","89.5","37","153","0.224","1.4",NA,NA,NA,NA,"0","3.4","4.3","0.4","27","0.55000000000000004","23","37","266","2","0.53","0.12",NA,"0.4","0.1","16.7",0.017,"0.05",0.5,0.05,NA,NA,"0",NA,NA,"15",NA,"5.5",NA
"19","Beans, brown, dried, raw",NA,NA,NA,NA,NA,"DK19","None listed","12.3","312","1313","3.024","18.899999999999999",NA,NA,NA,NA,"0","45.6","17.8","3.4","77.3","5","131","477","1330","8","2","0.5",NA,"1.9","8.8000000000000007","1.08",0.35,"0.14000000000000001",2,0.415,NA,NA,"0",NA,NA,"0",NA,"0.34",NA
"20","Beans, wax, raw",NA,NA,NA,NA,NA,"DK19","None listed","90","35","148","0.33600000000000002","2.1",NA,NA,NA,NA,"0","5.3","1.8","0.6","45","1.1000000000000001","27","38","209","6","0.4","7.0000000000000007E-2",NA,"0.6",NA,"4.58",0.075,"0.125",0.6,0.1,NA,NA,"0",NA,NA,"21",NA,"0.45",NA
"21","Lemon, raw",NA,NA,NA,NA,NA,"DK19","None listed","88.2","44","187","0.08","0.5",NA,NA,"7.0000000000000007E-2","0.56699999999999995","0","8.6999999999999993","1.2","0.3","35.1","0.08","9","20.7","175","3","0.13","5.2999999999999999E-2",NA,"0.3","0.12","1.67",0.045,"0.03",0.2,0.06,NA,NA,"0",NA,NA,"49",NA,"0.8",NA
"22","Dill, raw",NA,NA,NA,NA,NA,"DK19","None listed","86","48","201","0.55400000000000005","3.5",NA,NA,"0.751","8.8999999999999996E-2","0","4.9000000000000004","2.1","2.5","202","5.5","28","51.9","647","27","1.8","0.22",NA,"3.9","2.7","499",0.19,"0.43",2.4,0.3,NA,NA,"0",NA,NA,"70",NA,"1.7",NA
"23","Kale, raw",NA,NA,NA,NA,NA,"DK19","None listed","81.5","60","252","0.745","4.7",NA,NA,"3.3000000000000002E-2","0.73899999999999999","0","4.7","6.2","1.8","219","2","20","73.900000000000006","264","35","0.62","9.0999999999999998E-2",NA,"1.4","2.1","421",0.15,"0.28999999999999998",2.8,0.35,NA,NA,"0",NA,NA,"169",NA,"5.4",NA
"24","Carrot, raw",NA,NA,NA,NA,NA,"DK19","None listed","89.3","36","152","0.11","0.7",NA,NA,"6.0000000000000001E-3","0.23499999999999999","0","6","2.9","0.7","24.6","0.24","9.6","33.1","286","66","0.19","3.5999999999999997E-2",NA,"3","0.1","816",0.04,"3.3000000000000002E-2",1,0.119,NA,NA,"0",NA,NA,"7.01",NA,"0.55000000000000004",NA
"25","Garfish, raw",NA,NA,NA,NA,NA,"DK19","None listed","76.099999999999994","107","450","3.2240000000000002","19.5",NA,NA,"0.876","1.044","85","0","0","1.2","79","0.61","23.4","213","301","62","2.72","6.4000000000000001E-2",NA,"19","29.5","3.1",0,"0.105",7.1,0.405,NA,NA,"7.7",NA,NA,"0.433",NA,"0.76",NA
"26","Cabbage, white, raw",NA,NA,NA,NA,NA,"DK19","None listed","90.6","32","133","0.19600000000000001","1.2",NA,NA,"4.0000000000000001E-3","0.115","0","5.0999999999999996","2.2999999999999998","0.6","50.9","0.30499999999999999","10.9","30.1","240","6","0.14499999999999999","1.9E-2",NA,"0.7","0.76700000000000002","2.92",0.0493,"3.5499999999999997E-2",0.4,0.156,NA,NA,"0",NA,NA,"45.8",NA,"0.02",NA
"27","Rose hip, raw",NA,NA,NA,NA,NA,"DK19","None listed","76.900000000000006","79","332","9.6000000000000002E-2","0.6",NA,NA,NA,NA,"0","15","6.1","0.9","184","0.2","28","35","410","24","0.92","0.18",NA,"1","0.2","950",0.06,"7.0000000000000007E-2",0.5,0.05,NA,NA,"0",NA,NA,"840",NA,NA,NA
"28","Elderberry, raw",NA,NA,NA,NA,NA,"DK19","None listed","79.8","67","281","0.106","0.7",NA,NA,"2.9000000000000001E-2","0.28799999999999998","0","11.6","6.8","0.6","47.4","0.9","32","55.8","321","8","0.21","6.2E-2",NA,"2.5","0.6","27.1",0.07,"0.06",1.7,0.18,NA,NA,"0",NA,NA,"29",NA,"1",NA
"29","Cherry, raw",NA,NA,NA,NA,NA,"DK19","None listed","85.3","55","234","0.22","1.4",NA,NA,"9.0999999999999998E-2","0.10199999999999999","0","11","1.3","0.6","20.8","0.3","8","27.9","176","2","0.1","7.0000000000000007E-2",NA,"0.2","0.1","5.75",0.025,"0.03",0.2,0.045,NA,NA,"0",NA,NA,"10",NA,"0.2",NA
"30","Salmon, Atlantic, wild, raw",NA,NA,NA,NA,NA,"DK19","None listed","68","159","666","2.944","18.399999999999999",NA,NA,"2.09","1.9079999999999999","70","4.5","0","1.6","20","0.8","24","200","330","57","1.04","0.17",NA,"30","32.200000000000003","15",0.23,"0.1",6,0.975,NA,NA,"6.2",NA,NA,"1",NA,"1.3",NA
"31","Sweetcorn, on-the-cob, raw",NA,NA,NA,NA,NA,"DK19","None listed","77.5","91","381","0.59199999999999997","3.7",NA,NA,"0.51600000000000001","0.89200000000000002","0","13.5","2.8","0.7","4","0.6","39","170","306","3","1.4","0.24",NA,"0.5","4","3.92",0.15,"0.08",1.8,0.16,NA,NA,"0",NA,NA,"6.8",NA,"0.8",NA
"32","Milk, buttermilk",NA,NA,NA,NA,NA,"DK19","None listed","90.6","36","154","0.53300000000000003","3.4",NA,NA,"0.13500000000000001","1.4E-2","4","4.8","0","0.7","121","1.6799999999999999E-2","12.1","91.9","156","43.8","0.41199999999999998","1.2200000000000001E-2",NA,"13","1.61","4.17",0.0384,"0.159",0.091,0.0407,NA,NA,"0.2",NA,NA,"0.3",NA,"0.01",NA
"33","Milk, partly skimmed, konventional (not organic), 1.5 % fat",NA,NA,NA,NA,NA,"DK19","None listed","89.3","48","200","0.55000000000000004","3.5",NA,NA,"0.375","0.05","7","4.8","0","0.8","121","2.9000000000000001E-2","11.8","95.7","153","43","0.41299999999999998","9.6699999999999998E-3",NA,"10.199999999999999","1.54","14.1",0.0463,"0.17399999999999999",0.0948,0.0492,NA,NA,"0.438",NA,NA,"1.3",NA,"0.03",NA
"34","Mackerel, raw",NA,NA,NA,NA,NA,"DK19","None listed","68.099999999999994","187","780","2.9590000000000001","17.8",NA,NA,"5.0739999999999998","3.5529999999999999","66","0","0","1.2","14.6","0.78","24.4","196","315","105","0.94","8.2500000000000004E-2",NA,"20","36","31.8",0.14,"0.3",8.55,0.505,NA,NA,"11.4",NA,NA,"0.17799999999999999",NA,"0.505",NA
"35","Almond, raw",NA,NA,NA,NA,NA,"DK19","None listed","5.0999999999999996","606","2507","4.0999999999999996","21.2",NA,NA,"31.398","11.359","0","7.8","10.6","3.1","257","3.4","264","489","730","0.7","3.3","1",NA,"0.15","2.15","0",0.137,"0.93899999999999995",1.88,0.128,NA,NA,"0",NA,NA,"0.8",NA,"23.4",NA
"36","Watermelon, raw",NA,NA,NA,NA,NA,"DK19","None listed","91.3","33","140","0.128","0.8",NA,NA,"1.2999999999999999E-2","3.2000000000000001E-2","0","7","0.5","0.3","4.38","0.3","8.4","19.8","146","6.7","0.1","0.03",NA,"0.15","0","1.67",0.02,"0.02",0.178,0.045,NA,NA,"0",NA,NA,"11.3",NA,"0.05",NA
"37","Pepper, sweet, green, raw",NA,NA,NA,NA,NA,"DK19","None listed","93.6","22","91","0.14399999999999999","0.9",NA,NA,"8.0000000000000002E-3","0.15","0","3","1.8","0.4","8.5500000000000007","0.35399999999999998","11.1","27.4","187","6","0.11","8.3000000000000004E-2",NA,"0.4","0.1","13.9",0.034,"2.5000000000000001E-2",0.6,0.19,NA,NA,"0",NA,NA,"104",NA,"0.55000000000000004",NA
"38","Pepper, sweet, red, raw",NA,NA,NA,NA,NA,"DK19","None listed","90.9","31","133","0.14799999999999999","0.9",NA,NA,"3.0000000000000001E-3","5.6000000000000001E-2","0","5.9","1.7","0.5","6.64","0.317","11.8","24.5","239","0.39","0.128","5.0900000000000001E-2",NA,"0.14399999999999999","0.14299999999999999","106",0.0474,"7.6300000000000007E-2",0.984,0.43,NA,NA,"0",NA,NA,"163",NA,"2.2599999999999998",NA
"39","Radish, raw",NA,NA,NA,NA,NA,"DK19","None listed","95.9","12","48","0.128","0.8",NA,NA,"1.2999999999999999E-2","4.2999999999999997E-2","0","1.2","1.3","0.7","35","0.6","9","24.2","249","25","0.32","0.04",NA,"1","0.1","1.25",0.02,"0.04",0.25,0.06,NA,NA,"0",NA,NA,"33",NA,"0.01",NA
"40","Currant, red, raw",NA,NA,NA,NA,NA,"DK19","None listed","83.7","63","265","0.21099999999999999","1.3",NA,NA,"0.27400000000000002","0.70599999999999996","0","8.6","4.2","0.5","31.1","0.65","11","50.9","262","3","0.18","8.7999999999999995E-2",NA,"1.1000000000000001","0","1.75",0.025,"0.02",0.3,0.045,NA,NA,"0",NA,NA,"49",NA,"0.8",NA
"41","Brussels sprouts, raw",NA,NA,NA,NA,NA,"DK19","None listed","84.2","53","223","0.72599999999999998","4.5",NA,NA,"1.4999999999999999E-2","0.31900000000000001","0","5.5","4.0999999999999996","1.1000000000000001","22.5","0.9","24","83.7","483","8","0.43","5.2999999999999999E-2",NA,"0.25","1.1000000000000001","18.3",0.12,"0.16",0.8,0.28,NA,NA,"0",NA,NA,"119",NA,"0.9",NA
"43","Beet, red, raw",NA,NA,NA,NA,NA,"DK19","None listed","85.3","52","220","0.27","1.7",NA,NA,"2.5999999999999999E-2","0.127","0","9.6","2.2999999999999998","0.8","28.1","0.6","15","36.200000000000003","330","43","0.73","0.12",NA,"0.5","0.2","0.58299999999999996",0.025,"4.4999999999999998E-2",0.2,0.05,NA,NA,"0",NA,NA,"8",NA,"0.08",NA
"44","Cabbage, red, raw",NA,NA,NA,NA,NA,"DK19","None listed","90.7","32","133","0.24199999999999999","1.5",NA,NA,"1.2E-2","0.11","0","4.9000000000000004","2","0.7","44.5","0.45","14","34.1","292","10","0.19","3.1E-2",NA,"0.1","1","2.08",0.065,"0.05",0.6,0.15,NA,NA,"0",NA,NA,"60",NA,"7.0000000000000007E-2",NA
"45","Plaice, raw",NA,NA,NA,NA,NA,"DK19","None listed","79.400000000000006","87","369","2.7989999999999999","17.5",NA,NA,"0.4","0.69299999999999995","72","0.1","0","1.1000000000000001","28.7","0.123","20.5","172","322","80","0.5","2.8500000000000001E-2",NA,"25.5","32","0",0.17,"0.15",2.9,0.17,NA,NA,"1.7",NA,NA,"0.17799999999999999",NA,"1.02",NA
"46","Celeriac, celery root, raw",NA,NA,NA,NA,NA,"DK19","None listed","88.9","34","143","0.28199999999999997","1.8",NA,NA,"1.2E-2","0.17699999999999999","0","4.0999999999999996","3.9","1","41.5","0.8","14","74","442","20","0.37","0.08",NA,"1","0.2","2.5",0.05,"0.14000000000000001",1,0.2,NA,NA,"0",NA,NA,"11",NA,"0.8",NA
"47","Herring, pickled, canned",NA,NA,NA,NA,NA,"DK19","None listed","49.5","273","1138","1.9079999999999999","11.9",NA,NA,"8.2219999999999995","2.6280000000000001","58","19.7","0","2.7","30","0.92","6.4","52","44","1180","0.64","0.12",NA,"73.8","19","12.7",0.03,"0.17",2.5,NA,NA,NA,"7.36",NA,NA,"0",NA,"1.6",NA
"48","Herring, raw",NA,NA,NA,NA,NA,"DK19","None listed","68.599999999999994","189","784","2.7229999999999999","16.5",NA,NA,"6.4480000000000004","2.8130000000000002","58","0","0","1.2","33.799999999999997","0.73","26.9","200","317","90","1.18","0.10199999999999999",NA,"26.5","24.5","13.8",0,"0.22500000000000001",4.35,0.34,NA,NA,"12.5",NA,NA,"0",NA,"0.6",NA
"49","Cabbage, spring, raw",NA,NA,NA,NA,NA,"DK19","None listed","91.9","27","112","0.32800000000000001","2",NA,NA,"2.4E-2","0.13400000000000001","0","3","1.9","0.8","33.700000000000003","0.4","9","31.7","249","6","0.2","7.0000000000000007E-2",NA,"0.3",NA,"1.67",0.05,NA,0.3,0.15,NA,NA,"0",NA,NA,"66",NA,"0.15",NA
"50","Spinach, raw",NA,NA,NA,NA,NA,"DK19","None listed","91.8","24","102","0.42","2.6",NA,NA,"3.2000000000000001E-2","0.35499999999999998","0","1.3","1.9","1.9","129","4.5","26","41.3","449","41","1.1000000000000001","7.2999999999999995E-2",NA,"3.4","0.1","349",0.095,"0.24",0.7,0.22,NA,NA,"0",NA,NA,"54",NA,"2.9",NA
"51","Gooseberry, raw",NA,NA,NA,NA,NA,"DK19","None listed","87.7","44","185","0.14399999999999999","0.9",NA,NA,"6.6000000000000003E-2","0.29499999999999998","0","7.3","3.2","0.4","26.5","0.4","8","23.6","176","2","0.16","5.6000000000000001E-2",NA,"0.3","6.8400000000000002E-2","6.83",0.011,"2.5000000000000001E-2",0.25,0.015,NA,NA,"0",NA,NA,"33",NA,"1",NA
"52","Tomato, ripe, raw, origin unknown",NA,NA,NA,NA,NA,"DK19","None listed","93.7","21","87","0.125","0.8",NA,NA,"1.7999999999999999E-2","7.3999999999999996E-2","0","3.3","1.4","0.6","7.4","0.23799999999999999","9.06","26.9","254","2.46","9.3200000000000005E-2","4.2999999999999997E-2",NA,"0","9.8900000000000002E-2","82.7",0.0434,"1.5900000000000001E-2",0.734,0.0859,NA,NA,"0",NA,NA,"17.8",NA,"0.57399999999999995",NA
"53","Water, tap, drinking, average values",NA,NA,NA,NA,NA,"DK19","None listed","100","0","0","0","0",NA,NA,"0","0","0","0","0","0","12","3.0000000000000001E-3","2","0","1","2","5.0000000000000001E-3","0.3",NA,"1.24","0.03","0",0,"0",0,0,NA,NA,"0",NA,NA,"0",NA,"0",NA
"54","Grape, raw",NA,NA,NA,NA,NA,"DK19","None listed","82.3","67","285","9.9000000000000005E-2","0.6",NA,NA,"0","0","0","15.7","0.9","0.4","10.6","0.221","7.22","21.7","191","1.56","0.06","0.14099999999999999",NA,"0.44500000000000001","6.8000000000000005E-2","2.75",0.0467,"0",0.165,0.09,NA,NA,"0",NA,NA,"3.15",NA,"0.18099999999999999",NA
"55","Peas, green, raw",NA,NA,NA,NA,NA,"DK19","None listed","79.599999999999994","70","294","0.95099999999999996","5.9",NA,NA,"4.8000000000000001E-2","0.38400000000000001","0","7","5.9","0.8","30","1.8","28","130","300","2","0.75","0.11",NA,"0.15","1.02","18.2",0.31,"0.13",2.2,0.16,NA,NA,"0",NA,NA,"43",NA,"0.02",NA
"56","Squash, raw",NA,NA,NA,NA,NA,"DK19","None listed","94.3","19","81","0.22","1.4",NA,NA,"1.9E-2","0.104","0","2.4","1","0.7","29","0.60799999999999998","17.600000000000001","51.4","274","4.82","0.29499999999999998","5.0999999999999997E-2",NA,NA,"0.57999999999999996","9.35",0.0258,"0.14199999999999999",0.487,0.103,NA,NA,"0",NA,NA,"20.3",NA,NA,NA
"57","Artichoke, raw",NA,NA,NA,NA,NA,"DK19","None listed","84.9","52","218","0.52300000000000002","3.3",NA,NA,NA,NA,"0","8.1","2.4","1.1000000000000001","60","1.1000000000000001","35.6","72.3","404","27",NA,NA,NA,"0.5",NA,"0.66700000000000004",0.089,"0.06",1.05,0.097,NA,NA,"0",NA,NA,"11.7",NA,"0.35",NA
"58","Beans, mung, dried, raw",NA,NA,NA,NA,NA,"DK19","None listed","9.5","324","1370","3.8180000000000001","23.9",NA,NA,"0.17100000000000001","0.40799999999999997","0","47.2","15","3.3","88","6.74","189","395","1250","15","2.68","0.94099999999999995",NA,NA,"8.8000000000000007","5.67",0.621,"0.23300000000000001",2.25,0.5,NA,NA,"0",NA,NA,"12.2",NA,"1.9",NA
"59","Oats, rolled, average values",NA,NA,NA,NA,NA,"DK19","None listed","10","366","1544","2.21","12.9",NA,NA,"2.383","2.8090000000000002","0","58.3","9.9","2","115","3.86","155","440","386","1.62","2.99","0.39",NA,"0.5","5","0",0.416,"0.107",0.8,0.142,NA,NA,"0",NA,NA,"0",NA,"0.75",NA
"60","Rye flour, dark, whole meal",NA,NA,NA,NA,NA,"DK19","None listed","10.8","333","1403","1.498","8.6999999999999993",NA,NA,"0.23100000000000001","1.1519999999999999","0","61.8","14.8","1.6","33.299999999999997","2.8","92.6","301","438","5.1100000000000003","2.8","0.317",NA,"4.5999999999999996","1.5","0",0.33,"0.106",1.7,0.28,NA,NA,"0",NA,NA,"0",NA,"0.8",NA
"61","Wheat, flour, wholemeal",NA,NA,NA,NA,NA,"DK19","None listed","11.8","331","1398","1.82","10.6",NA,NA,"0.219","1.1879999999999999","0","60","13.8","1.4","28","3.09","97","285","375","1.25","2.2000000000000002","0.315",NA,NA,"2.6","0",0.277,"7.4999999999999997E-2",0.636,0.185,NA,NA,"0",NA,NA,"0",NA,"0.86799999999999999",NA
"62","Ginger root, raw",NA,NA,NA,NA,NA,"DK19","None listed","78.900000000000006","83","352","0.29099999999999998","1.8",NA,NA,"0.154","0.161","0","16.7","1","0.8","16","0.6","43","34","415","13","0.34","0.22600000000000001",NA,NA,NA,"0",0.025,"3.4000000000000002E-2",0.75,0.16,NA,NA,"0",NA,NA,"5",NA,NA,NA
"63","Okra, raw",NA,NA,NA,NA,NA,"DK19","None listed","90.2","35","149","0.32","2",NA,NA,"1.6E-2","2.8000000000000001E-2","0","6.1","0.9","0.7","81","0.8","57","63","303","8","0.6","9.4E-2",NA,NA,NA,"33.299999999999997",0.2,"0.06",0.024,0.215,NA,NA,"0",NA,NA,"21.1",NA,NA,NA
"64","Asparagus, green, raw",NA,NA,NA,NA,NA,"DK19","None listed","92.5","26","109","0.28799999999999998","1.8",NA,NA,"7.0000000000000001E-3","0.16400000000000001","0","3.1","1.8","0.5","22.8",NA,"12.2","85.5","267","3.7",NA,NA,NA,NA,NA,"0",NA,NA,0.006666666666666654,0.148,NA,NA,"0",NA,NA,"10",NA,NA,NA
"65","Fennel, root, raw",NA,NA,NA,NA,NA,"DK19","None listed","92.6","23","95","0.217","1.4",NA,NA,NA,NA,"0","2.9","2","1","30.1","0.318","11.2","38.799999999999997","395","27","0.222",NA,NA,NA,"0","0.45800000000000002",0.0298,"0.11",0.2,0.0585,NA,NA,"0",NA,NA,"9.4499999999999993",NA,NA,NA
"66","Saithe, raw",NA,NA,NA,NA,NA,"DK19","None listed","80","79","333","2.9609999999999999","18.100000000000001",NA,NA,"0.22","2.9000000000000001E-2","61","0","0","1.2","8.4","0.27","27.5","211","391","66.5","0.38","5.6500000000000002E-2",NA,"153","26","3.15",0.0715,"0.123",1.85,0.241,NA,NA,"3.3",NA,NA,"0.33300000000000002",NA,"0.76",NA
"67","Buckwheat, whole, raw",NA,NA,NA,NA,NA,"DK19","None listed","13.8","341","1442","2.09","13.1",NA,NA,"0.65500000000000003","0.75800000000000001",NA,"62.4","5.8","1.8","14.7","2.1","195","374","415",NA,"1.55","0.375",NA,NA,"3.15","0",0.414,"0.14399999999999999",2.92,0.294,NA,NA,"0",NA,NA,NA,NA,"0.13300000000000001",NA
"69","Aubergine, raw",NA,NA,NA,NA,NA,"DK19","None listed","93.5","20","83","0.151","0.9",NA,NA,NA,NA,"0","2.6","2.4","0.5","8.4","0.4","10","30.3","240","3","0.16","0.08",NA,NA,"0.2","0",0.05,"0.03",0.8,0.08,NA,NA,"0",NA,NA,"2",NA,"0.03",NA
"70","Orange, raw",NA,NA,NA,NA,NA,"DK19","None listed","86.4","49","205","0.14199999999999999","0.9",NA,NA,"2.5000000000000001E-2","4.5999999999999999E-2","0","10.199999999999999","2","0.4","29.6","0.11899999999999999","10.3","20.9","158","1.1399999999999999","6.1600000000000002E-2","4.02E-2",NA,"0.14499999999999999","4.6199999999999998E-2","4",0.0997,"0.03",0.395,0.0796,NA,NA,"0",NA,NA,"54.4",NA,"0.31",NA
"71","Lamb, leg, unspecified , raw",NA,NA,NA,NA,NA,"DK19","None listed","69.099999999999994","180","749","3.2160000000000002","17.899999999999999",NA,NA,"3.605","0.31900000000000001","70","0","0","1","12.8","1.5","17","208","218","66","3.42","0.122",NA,"0.7","1.4","45",0.18,"0.3",4.3,0.2,NA,NA,"1.2",NA,NA,"1",NA,"0.7",NA
"72","Cod, fillet, raw",NA,NA,NA,NA,NA,"DK19","None listed","80.7","75","320","2.996","17.600000000000001",NA,NA,"4.1000000000000002E-2","0.24","43","0","0","1.2","15","0.2","25","200","338","76","0.38","1.9E-2",NA,"253","28.7","0",0.05,"0.04",2,0.221,NA,NA,"1.1100000000000001",NA,NA,"0",NA,"0.45",NA
